uniprot,protein_name,transmembrane,peripheral,secreted,secreted_desc,secreted_highlight,receptor,receptor_desc,integrin,other,other_desc,tags,tags_reason,tags_description,pfam,Version_added,biosynthetic_pathway,biosynthetic_pathway_desc,Annotation_review_priority
Q9UK05,GDF2_HUMAN,False,False,True,Growthfactor | Cytokine,True,False,,False,False,,,,,PF00019;PF00688;,v4.0.0,False,,Normal
Q9UKJ1,PILRA_HUMAN,True,False,True,,False,True,,False,False,,,,,PF07686;,v4.0.0,False,,Normal
Q9UKP6,UR2R_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00001;,v4.0.0,False,,Normal
Q9UKX5,ITA11_HUMAN,True,False,False,,False,True,,False,False,,To_add,,Integrin (uniprot),PF01839;PF08441;PF00092;,v4.0.0,False,,Normal
Q9ULB5,CADH7_HUMAN,True,False,False,,False,False,,False,False,,,,Cadherin,,v4.0.0,False,,Normal
Q9ULL4,PLXB3_HUMAN,True,False,False,,False,True,,False,False,,,,,PF08337;PF01437;PF01403;PF01833;PF18020;PF17960;,v4.0.0,False,,Normal
Q9ULV1,FZD4_HUMAN,True,False,False,,False,True,,False,False,,To_comment,Extracellular_add,,PF01534;PF01392;,v4.0.0,False,,Normal
Q9ULW2,FZD10_HUMAN,True,False,False,,False,True,,False,False,,To_comment,Extracellular_add,,PF01534;PF01392;,v4.0.0,False,,Normal
Q9ULZ1,APEL_HUMAN,False,False,True,Hormone,True,False,,False,False,,,,,PF15360;,v4.0.0,False,,Normal
Q9UM47,NOTC3_HUMAN,True,False,False,,False,True,,False,False,,,,,PF12796;PF11936;PF00008;PF07645;PF12661;PF06816;PF07684;PF00066;,v4.0.0,False,,Normal
Q9UM73,ALK_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00629;PF07714;,v4.0.0,False,,Normal
Q9UMD9,COHA1_HUMAN,False,False,True,,False,False,,False,False,,,,Collagen,PF01391;,v4.0.0,False,,Normal
Q9UNG2,TNF18_HUMAN,True,False,True,cytokine,True,False,,False,False,,To_add,,cytokine,,v4.0.0,False,,Normal
Q9UNN8,EPCR_HUMAN,True,False,False,,False,True,,False,False,,To_add,,Endothelial protein C receptor (uniprot),,v4.0.0,False,,Normal
Q9UP38,FZD1_HUMAN,True,False,False,,False,True,,False,False,,To_comment,Extracellular_add,,PF01534;PF01392;,v4.0.0,False,,Normal
Q9UP52,TFR2_HUMAN,True,False,False,,False,True,,False,False,,,,,,v4.0.0,False,,Normal
Q9Y219,JAG2_HUMAN,True,False,False,,False,False,,False,False,,To_add | To_comment,transmembrane_add | extracellular_add,Uniprot:Putative Notch ligand involved in the mediation of Notch signaling.,PF01414;PF00008;PF07645;PF12661;PF07657;,v4.0.0,False,,Normal
Q9Y258,CCL26_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,PF00048;,v4.0.0,False,,Normal
Q9Y264,ANGP4_HUMAN,False,False,True,,False,False,,False,False,,,,,PF00147;,v4.0.0,False,,Normal
Q9Y271,CLTR1_HUMAN,True,False,False,,False,True,,False,False,,,,,,v4.0.0,False,,Normal
Q9Y275,TN13B_HUMAN,True,False,True,Cytokine,True,False,,False,False,,,,,PF00229;,v4.0.0,False,,Normal
Q9Y2T6,GPR55_HUMAN,True,False,False,,False,True,,False,False,,,,,,v4.0.0,False,,Normal
Q9Y4D2,DGLA_HUMAN,True,False,False,,False,False,,False,False,,,,,,v4.0.0,False,,Normal
Q9Y4D7,PLXD1_HUMAN,True,False,False,,False,True,,False,False,,,,,PF08337;PF01437;PF01403;PF01833;PF17960;,v4.0.0,False,,Normal
Q9Y4X3,CCL27_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,PF00048;,v4.0.0,False,,Normal
Q9Y5N1,HRH3_HUMAN,True,False,False,,False,True,,False,False,,,,,,v4.0.0,False,,Normal
Q9Y5Q6,INSL5_HUMAN,False,False,True,Hormone,True,False,,False,False,,,,,PF00049;,v4.0.0,False,,Normal
Q9Y5U5,TNR18_HUMAN,True,False,True,,False,True,TNF_receptor_add,False,False,,,,,,v4.0.0,False,,Normal
Q9Y5W5,WIF1_HUMAN,False,False,True,,False,False,,False,False,,,,,,v4.0.0,False,,Normal
Q9Y5Y4,PD2R2_HUMAN,True,False,False,,False,True,,False,False,,,,,,v4.0.0,False,,Normal
Q9Y624,JAM1_HUMAN,True,False,False,,False,True,,False,False,,To_comment,Extracellular_add,,PF07686;,v4.0.0,False,,Normal
Q9Y6F9,WNT6_HUMAN,False,False,True,CellSignal_WNT,True,False,,False,False,,,,,,v4.0.0,False,,Normal
Q9Y6N7,ROBO1_HUMAN,True,False,False,,False,True,,False,False,,,,,,v4.0.0,False,,Normal
Q9Y6Q6,TNR11_HUMAN,True,False,False,,False,True,TNF_receptor_add,False,False,,,,,PF18278;PF00020;,v4.0.0,False,,Normal
Q9Y6W8,ICOS_HUMAN,True,False,True,,False,True,,False,False,,To_comment,Receptor_add,,PF15910;,v4.0.0,False,,Normal
Q04844,ACHE_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
O15528,CP27B_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P43121,MUC18_HUMAN,False,False,False,,False,False,,False,,,,,,,v4.1.0,True,Phosphoprotein,Normal
P28472,GBRB3_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
Q99259,DCE1_HUMAN,False,False,False,,False,False,,False,,,,,,,v4.1.0,True,Phosphoprotein,Normal
Q8N0W4,NLGNX_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q9H7Z7,PGES2_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q86Z23,C1QL4_HUMAN,False,False,True,,True,False,,False,,,,,,,v4.1.0,False,,Normal
Q15392,DHC24_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q6PJG9,LRFN4_HUMAN,False,False,False,,False,False,,False,,,,,,,v4.1.0,True,Phosphoprotein,Normal
Q9H156,SLIK2_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
P16152,CBR1_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P10826,RARB_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
O15130,NPFF_HUMAN,False,False,True,,True,False,,False,,,,,,,v4.1.0,False,,Normal
P01303,NPY_HUMAN,False,False,True,,True,False,,False,,,,,,,v4.1.0,False,,Normal
Q9P2U7,VGLU1_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
P10276,RARA_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P07510,ACHG_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
O15399,NMDE4_HUMAN,True,False,False,,False,True,,False,False,,To_add,,,PF01094;PF00060;PF10613;,v4.0.0,False,,Normal
Q9H4B8,DPEP3_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q9HCU0,CD248_HUMAN,False,False,False,,False,False,,False,,,,,,,v4.1.0,True,Phosphoprotein,Normal
Q9Y6C5,PTC2_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q6N022,TEN4_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q9BQT9,CSTN3_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q15726,KISS1_HUMAN,False,False,True,,False,False,,False,False,,To_add,,,PF15152;,v4.0.0,False,,Normal
P48029,SC6A8_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q8TBF2,PXL2B_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P29373,RABP2_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P35247,SFTPD_HUMAN,False,False,True,,True,False,,False,,,,,,,v4.1.0,False,,Normal
Q9H4D0,CSTN2_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q8NFZ3,NLGNY_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
O75899,GABR2_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
Q9UI32,GLSL_HUMAN,False,False,False,,False,False,,False,,,,,,,v4.1.0,True,"Hydrolase, Transit peptide",Normal
P23415,GLRA1_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
Q05329,DCE2_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q13002,GRIK2_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
P14060,3BHS1_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P18827,SDC1_HUMAN,False,False,True,,True,False,,False,,,,,,,v4.1.0,False,,Normal
O15303,GRM6_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
P25116,PAR1_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
P36269,GGT5_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
O14756,H17B6_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P29016,CD1B_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
P17302,CXA1_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
P10109,ADX_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q6EMK4,VASN_HUMAN,False,False,True,,True,False,,False,,,,,,,v4.1.0,False,,Normal
P30989,NTR1_HUMAN,True,False,False,,False,True,,False,False,,To_add,,,PF00001;,v4.0.0,False,,Normal
Q9GZQ6,NPFF1_HUMAN,True,False,False,,False,True,,False,False,,To_add,,,PF00001;,v4.0.0,False,,Normal
O14907,TX1B3_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q16873,LTC4S_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q9H598,VIAAT_HUMAN,False,False,False,,False,False,,False,,,,,,,v4.1.0,False,,High
P18405,S5A1_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
A6NKQ9,CGB1_HUMAN,False,False,True,Hormone,True,False,,False,,,,,,,v4.1.0,False,,Normal
Q9NT99,LRC4B_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
P42263,GRIA3_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
Q86VH5,LRRT3_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q9NZU0,FLRT3_HUMAN,True,False,True,,True,False,,False,,,,,,,v4.1.0,False,,Normal
Q9NZU1,FLRT1_HUMAN,True,False,True,,True,False,,False,,,,,,,v4.1.0,False,,Normal
Q15761,NPY5R_HUMAN,True,False,False,,False,True,,False,False,,To_add,,,PF00001;,v4.0.0,False,,Normal
P43005,EAA3_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
P58400,NRX1B_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q9H7M9,VISTA_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
O95297,MPZL1_HUMAN,False,False,False,,False,False,,False,,,,,,,v4.1.0,True,Phosphoprotein,Normal
O95665,NTR2_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
P25929,NPY1R_HUMAN,True,False,False,,False,True,,False,False,,To_add,,,PF00001;,v4.0.0,False,,Normal
Q9NSD5,S6A13_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
F7VJQ1,APRIO_HUMAN,False,False,False,,False,False,,False,,,,,,,v4.1.0,False,,High
Q9UN88,GBRT_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q14118,DAG1_HUMAN,True,False,True,,False,True,,False,False,,To_add,,,PF18424;PF05454;,v4.0.0,False,,Normal
Q9NYQ7,CELR3_HUMAN,True,False,False,,False,True,,False,False,,To_add,,,PF00002;PF00028;PF00008;PF16489;PF01825;PF00053;PF02210;,v4.0.0,False,,Normal
P28329,CLAT_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P42330,AK1C3_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q9H7T0,CTSRB_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q9Y345,SC6A5_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q14914,PTGR1_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q9UBS5,GABR1_HUMAN,True,False,True,,True,True,,False,,,,,,,v4.1.0,False,,Normal
P23416,GLRA2_HUMAN,True,False,False,,False,True,,False,False,,To_add,,,PF02931;PF02932;,v4.0.0,False,,Normal
P23975,SC6A2_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q9HAR2,AGRL3_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
P78380,OLR1_HUMAN,True,False,True,,True,True,,False,,,,,,,v4.1.0,False,,Normal
O94985,CSTN1_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
P39086,GRIK1_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
P18054,LOX12_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
O43424,GRID2_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
P19099,C11B2_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
O00254,PAR3_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
Q9NZN1,IRPL1_HUMAN,True,False,False,,False,True,Cytokine_receptor_add,False,False,,To_add,,,PF00047;PF18452;PF01582;,v4.0.0,False,,Normal
O14684,PTGES_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q07001,ACHD_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
P05093,CP17A_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q96EP9,NTCP4_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q969F8,KISSR_HUMAN,True,False,False,,False,True,,False,False,,To_add,,,PF00001;,v4.0.0,False,,Normal
Q96RJ0,TAAR1_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
P0DN86,CGB3_HUMAN,False,False,True,Hormone,True,False,,False,,,,,,,v4.1.0,False,,Normal
P42262,GRIA2_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
Q14833,GRM4_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
Q8NCW0,KREM2_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P18507,GBRG2_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
P48058,GRIA4_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
P47895,AL1A3_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P51857,AK1D1_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P50391,NPY4R_HUMAN,True,False,False,,False,True,,False,False,,To_add,,,PF00001;,v4.0.0,False,,Normal
Q14831,GRM7_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
P49146,NPY2R_HUMAN,True,False,False,,False,True,,False,False,,To_add,,,PF00001;,v4.0.0,False,,Normal
Q8N2Q7,NLGN1_HUMAN,True,False,True,,True,False,,False,,,,,,,v4.1.0,False,,Normal
P41222,PTGDS_HUMAN,False,False,True,,True,False,,False,,,,,,,v4.1.0,False,,Normal
Q15185,TEBP_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P24043,LAMA2_HUMAN,False,False,True,,True,False,,False,,,,,,,v4.1.0,False,,Normal
O94925,GLSK_HUMAN,False,False,False,,False,False,,False,,,,,,,v4.1.0,True,"Hydrolase, Phosphoprotein, Transit peptide",Normal
Q9HBW0,LPAR2_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
Q86YT9,JAML_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
P54219,VMAT1_HUMAN,False,False,False,,False,False,,False,,,,,,,v4.1.0,False,,High
P21589,5NTD_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q9HCJ2,LRC4C_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
P24530,EDNRB_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
P01833,PIGR_HUMAN,True,False,True,,True,False,,False,,,,,,,v4.1.0,False,,Normal
P25101,EDNRA_HUMAN,True,False,False,,False,True,,False,False,,To_add,,,PF00001;,v4.0.0,False,,Normal
P23468,PTPRD_HUMAN,False,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
P22570,ADRO_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q9NPF0,CD320_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
P48065,S6A12_HUMAN,False,False,False,,False,False,,False,,,,,,,v4.1.0,False,,High
Q06481,APLP2_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q86SQ4,AGRG6_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
P36383,CXG1_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q9GZV3,SC5A7_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q8IWU9,TPH2_HUMAN,False,False,False,,False,False,,False,,,,,,,v4.1.0,True,"Monooxygenase, Oxidoreductase, Phosphoprotein",Normal
Q9Y5X5,NPFF2_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
P10082,PYY_HUMAN,False,False,True,Hormone,True,False,,False,False,,To_add,,,PF00159;,v4.0.0,False,,Normal
P11230,ACHB_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
O60241,AGRB2_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
P48169,GBRA4_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
O14764,GBRD_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q92823,NRCAM_HUMAN,True,False,True,,True,False,,False,,,,,,,v4.1.0,False,,Normal
P47869,GBRA2_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
Q9P2U8,VGLU2_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q96RI0,PAR4_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
O43300,LRRT2_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q96MU8,KREM1_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q12879,NMDE1_HUMAN,True,False,False,,False,True,,False,False,,To_add,,,PF01094;PF00060;PF10613;PF10565;,v4.0.0,False,,Normal
P14138,EDN3_HUMAN,False,False,True,,True,False,,False,,,,,,,v4.1.0,False,,Normal
P24557,THAS_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q8NDX2,VGLU3_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q9NT68,TEN2_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
P48067,SC6A9_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
O75973,C1QRF_HUMAN,False,False,True,,True,False,,False,,,,,,,v4.1.0,False,,Normal
Q6P4F2,FDX2_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P43003,EAA1_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q8TF42,UBS3B_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q86VH4,LRRT4_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
P14679,TYRO_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q16445,GBRA6_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
P46597,ASMT_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q6UXB8,PI16_HUMAN,False,False,True,,True,False,,False,,,,,,,v4.1.0,False,,Normal
P20800,EDN2_HUMAN,False,False,True,,False,False,,False,False,,To_add,,,PF00322;,v4.0.0,False,,Normal
O43194,GPR39_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
P34897,GLYM_HUMAN,False,False,False,,False,False,,False,,,,,,,v4.1.0,True,"Phosphoprotein, Transferase, Transit peptide",Normal
O94933,SLIK3_HUMAN,False,False,False,,False,False,,False,,,,,,,v4.1.0,False,,High
Q53GQ0,DHB12_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q9NPY3,C1QR1_HUMAN,False,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
Q16478,GRIK5_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
Q05940,VMAT2_HUMAN,False,False,False,,False,False,,False,,,,,,,v4.1.0,True,Phosphoprotein,Normal
Q14542,S29A2_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
P19793,RXRA_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P34741,SDC2_HUMAN,False,False,False,,False,False,,False,,,,,,,v4.1.0,True,Phosphoprotein,Normal
P14867,GBRA1_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
P13631,RARG_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P78334,GBRE_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q96P65,QRFPR_HUMAN,True,False,False,,False,True,,False,False,,To_add,,,PF00001;,v4.0.0,False,,Normal
P0DN87,CGB7_HUMAN,False,False,True,,True,False,,False,,,,,,,v4.1.0,False,,Normal
P00352,AL1A1_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P38571,LICH_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q9Y653,AGRG1_HUMAN,True,False,True,,True,True,,False,,,,,,,v4.1.0,False,,Normal
Q8IW52,SLIK4_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q9ULB1,NRX1A_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
P17752,TPH1_HUMAN,False,False,False,,False,False,,False,,,,,,,v4.1.0,True,"Monooxygenase, Oxidoreductase, Phosphoprotein",Normal
Q99808,S29A1_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q6NT52,CGB2_HUMAN,False,False,True,Hormone,True,False,,False,,,,,,,v4.1.0,False,,Normal
O94991,SLIK5_HUMAN,False,False,False,,False,False,,False,,,,,,,v4.1.0,False,,High
P10586,PTPRF_HUMAN,False,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
Q9BZR6,RTN4R_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
Q9UHX3,AGRE2_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
P58401,NRX2B_HUMAN,False,False,False,,False,False,,False,,,,,,,v4.1.0,False,,High
Q9HDB5,NRX3B_HUMAN,False,False,False,,False,False,,False,,,,,,,v4.1.0,False,,High
Q9P273,TEN3_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
O14514,AGRB1_HUMAN,True,False,True,,True,True,,False,,,,,,,v4.1.0,False,,Normal
Q9UBY5,LPAR3_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
Q9UKZ4,TEN1_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
Q14832,GRM3_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
P05108,CP11A_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q14416,GRM2_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
Q16099,GRIK4_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
Q5H8A3,NMS_HUMAN,False,False,True,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P19113,DCHS_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P83859,OX26_HUMAN,False,False,True,,False,False,,False,False,,To_add,,,PF11109;,v4.0.0,False,,Normal
Q13635,PTC1_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q8N109,KI2LA_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
P28702,RXRB_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q92847,GHSR_HUMAN,True,False,False,,False,True,,False,False,,To_add,,,PF00001;,v4.0.0,False,,Normal
P31213,S5A2_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P08684,CP3A4_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
Q9BZD2,S29A3_HUMAN,False,False,False,,False,False,,False,,,,,,,v4.1.0,True,Phosphoprotein,Normal
Q96NI6,LRFN5_HUMAN,False,False,False,,False,False,,False,,,,,,,v4.1.0,False,,High
Q14957,NMDE3_HUMAN,True,False,False,,False,True,,False,False,,To_add,,,PF01094;PF00060;PF10613;PF10565;,v4.0.0,False,,Normal
P30531,SC6A1_HUMAN,True,False,False,,False,False,,False,,,,,,,v4.1.0,False,,Normal
O43155,FLRT2_HUMAN,True,False,True,,True,False,,False,,,,,,,v4.1.0,False,,Normal
O94788,AL1A2_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P15538,C11B1_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P04808,REL1_HUMAN,False,False,True,Hormone,True,False,,False,False,,To_add,,,PF00049;,v4.0.0,False,,Normal
P11511,CP19A_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P14061,DHB1_HUMAN,False,False,False,,False,False,,False,False,,To_add,,,,v4.0.0,False,,Normal
P01298,PAHO_HUMAN,False,False,True,Hormone,True,False,,False,False,,To_add,,,PF00159;,v4.0.0,False,,Normal
Q96PE1,AGRA2_HUMAN,True,False,False,,False,True,,False,,,,,,,v4.1.0,False,,Normal
